name,param:dvc_rev,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
tests/benchmarks/cli/commands/test_status.py::test_status-status-changed-noop[2.10.2],2.10.2,31.462329669000155,31.462329669000155,31.462329669000155,0,31.462329669000155,0.0,0;0,0.03178404175788992,1,1
tests/benchmarks/cli/commands/test_status.py::test_status-status-changed-noop[2.11.0],2.11.0,8.671074701999942,8.671074701999942,8.671074701999942,0,8.671074701999942,0.0,0;0,0.11532595835777482,1,1
tests/benchmarks/cli/commands/test_status.py::test_status-status-changed-noop[2.12.0],2.12.0,4.784798412999862,4.784798412999862,4.784798412999862,0,4.784798412999862,0.0,0;0,0.20899522063104914,1,1
tests/benchmarks/cli/commands/test_status.py::test_status-status-changed-noop[2.6.3],2.6.3,66.06616478599994,66.06616478599994,66.06616478599994,0,66.06616478599994,0.0,0;0,0.015136341018722334,1,1
tests/benchmarks/cli/commands/test_status.py::test_status-status-changed-noop[main],main,4.797892755000021,4.797892755000021,4.797892755000021,0,4.797892755000021,0.0,0;0,0.20842483378934878,1,1
tests/benchmarks/cli/commands/test_status.py::test_status-status-noop[2.10.2],2.10.2,2.4773845109998547,2.4773845109998547,2.4773845109998547,0,2.4773845109998547,0.0,0;0,0.4036515105184084,1,1
tests/benchmarks/cli/commands/test_status.py::test_status-status-noop[2.11.0],2.11.0,2.4176745900001606,2.4176745900001606,2.4176745900001606,0,2.4176745900001606,0.0,0;0,0.41362059399397233,1,1
tests/benchmarks/cli/commands/test_status.py::test_status-status-noop[2.12.0],2.12.0,4.8496295460001875,4.8496295460001875,4.8496295460001875,0,4.8496295460001875,0.0,0;0,0.20620131713457715,1,1
tests/benchmarks/cli/commands/test_status.py::test_status-status-noop[2.6.3],2.6.3,3.4099993859999813,3.4099993859999813,3.4099993859999813,0,3.4099993859999813,0.0,0;0,0.293255184767944,1,1
tests/benchmarks/cli/commands/test_status.py::test_status-status-noop[main],main,4.810844153000062,4.810844153000062,4.810844153000062,0,4.810844153000062,0.0,0;0,0.2078637279023882,1,1
